3.131167576922858076e-02,2.935888341937143917e-02,3.017602542100002172e-02,2.958019774640000335e-02,3.058445049782857264e-02,2.974052996362856055e-02,3.027269086225712474e-02,3.084962626414284453e-02,3.003618304928571542e-02,2.937478015911427695e-02,3.054044966857143856e-02,3.036329033465713645e-02,2.931665998362859016e-02,2.954986625768571754e-02,3.032034332239998131e-02,3.076847599645713555e-02,3.093538841742860673e-02,2.985973311211430337e-02,3.041494456660001622e-02,3.082791262548570735e-02,3.070333300134285917e-02,3.060738878677140770e-02,3.009379402371425982e-02,3.039031733645712954e-02,3.038244281765714247e-02,3.121643118928569063e-02,3.040730507371428720e-02,3.006108145082858965e-02,3.005969263017143484e-02,3.038147448817142895e-02,3.093014882394285250e-02,3.207240711539999928e-02
3.129437710425714975e-02,3.025453408057142413e-02,3.025985227228569080e-02,3.035224601742860656e-02,3.023537363685710466e-02,3.026270697085714501e-02,3.022471043228572990e-02,3.031891475257142768e-02,3.026202851762854751e-02,3.022289323780000952e-02,3.018495109599998033e-02,3.017915598731430588e-02,3.023393802657143095e-02,3.016154532542855357e-02,3.028529780328575657e-02,3.025313086122854295e-02,3.024396041057142784e-02,3.028190821191426366e-02,3.033268740371428476e-02,3.030225669257142346e-02,3.022373268714287353e-02,3.033655521342857111e-02,3.024531686814280543e-02,3.033393779228566942e-02,3.025909949828570894e-02,3.020711963457140339e-02,3.035309206857141756e-02,3.027263442228570953e-02,3.021977370628567763e-02,3.022875990285713022e-02,3.013889307400002132e-02,3.030041631857138471e-02
3.132605169500000952e-02,3.024502118594287262e-02,3.030825918342856459e-02,3.021983720657142949e-02,3.028070606437143625e-02,3.021345368242858015e-02,3.028848230002854219e-02,3.028668981768571980e-02,3.023157194422858643e-02,3.019838604017145711e-02,3.024638552039998068e-02,3.023467961628571385e-02,3.023062847600001615e-02,3.025079878479998777e-02,3.023789375819999070e-02,3.027380956294284386e-02,3.029353267619999332e-02,3.030146057060000356e-02,3.027401939208571729e-02,3.029275553737145049e-02,3.032335354100000255e-02,3.026603465119998004e-02,3.026939331677144449e-02,3.024965315828570186e-02,3.024867991071427883e-02,3.025304964759999507e-02,3.024487916597142292e-02,3.026253747157140600e-02,3.024432266514285803e-02,3.026130556622859402e-02,3.021987000559999206e-02,3.025873259660001244e-02
3.126377907754285951e-02,3.042032923628569183e-02,3.011904118934284266e-02,3.002567531628570763e-02,3.036668703114283469e-02,2.995805680545712835e-02,3.016426725000000836e-02,3.014615660148571921e-02,3.017670207142858496e-02,3.042127189400000570e-02,3.029115954828573778e-02,3.018126677228572322e-02,3.013800728100001283e-02,3.027128307257140674e-02,3.020564290942857194e-02,3.029046851571427432e-02,3.011812759485713378e-02,3.020691415680003961e-02,3.038940155117142786e-02,3.030401446485714301e-02,3.011800384357141494e-02,3.011290158219998708e-02,3.059161563371426418e-02,3.043733027542859168e-02,3.051898583428572231e-02,3.020156643114285319e-02,3.029893870534287881e-02,2.995502073799997944e-02,3.023725599314282253e-02,3.064544531074283804e-02,2.984719230359998005e-02,3.024436926114283664e-02
3.076504313145716346e-02,3.043679664105710531e-02,2.969588831859999029e-02,3.006090793439997882e-02,2.954847898645712387e-02,3.026361806368572244e-02,3.022963752579998706e-02,3.112614136460000597e-02,3.163274320742858609e-02,3.005874584102857794e-02,3.047860115582856633e-02,3.107131667437145611e-02,2.979212494842857148e-02,3.044003987468571482e-02,3.038293408008571964e-02,2.957987935668572946e-02,2.989820029799999598e-02,2.992037926542856496e-02,3.078764411108571991e-02,2.979469734128572730e-02,3.075960830954284006e-02,2.941258204111427826e-02,2.925895283757142668e-02,2.975375989431429044e-02,3.014288620877145219e-02,2.924294904202857232e-02,3.054833807285715214e-02,3.179019079054284241e-02,2.987964925617142900e-02,3.103563451691428512e-02,3.135215000408569236e-02,3.110482836700001474e-02
3.140391844514288378e-02,3.019732207257141976e-02,3.030675700028573338e-02,3.028211278571429216e-02,3.028021270085713701e-02,3.023264614485714902e-02,3.029924534657143023e-02,3.022166641685713334e-02,3.019878988571428335e-02,3.024675676714288011e-02,3.025771785371427977e-02,3.022337515685714210e-02,3.028697796514287152e-02,3.026066755771429986e-02,3.025265328628573558e-02,3.025706196571431236e-02,3.023494400742857136e-02,3.026572266685714427e-02,3.028502263057143012e-02,3.026140871542859836e-02,3.018303744399997504e-02,3.028642545571426717e-02,3.025209799771427094e-02,3.022425126000002557e-02,3.024145377314285676e-02,3.030807480428571524e-02,3.032461103085715495e-02,3.034101471428573768e-02,3.019352058028568556e-02,3.023855754257142800e-02,3.020244817742857857e-02,3.026435026257139754e-02
3.151401031234283417e-02,3.019288557782857582e-02,3.036788650599998515e-02,3.036235206828573688e-02,3.020442247797143487e-02,3.057955348799999348e-02,3.019735508497145560e-02,3.017041404962856471e-02,3.021990237314285330e-02,3.041758486028571518e-02,3.005555532979997321e-02,3.005976540091428659e-02,3.020477530705712940e-02,3.005796173765714480e-02,3.025286400085714505e-02,3.035008058611429055e-02,3.036856820028570325e-02,3.019535121734285080e-02,3.037272462125710504e-02,3.038101024645714979e-02,3.013034996460000128e-02,3.013898976545716091e-02,3.004634720588571922e-02,3.024064982342857325e-02,3.030908799062858455e-02,3.016790269697145269e-02,3.031140570691426284e-02,3.023409771408568786e-02,3.034377173719999751e-02,3.019592515640002334e-02,3.057090669805714173e-02,3.032636064020001118e-02
3.156963066802857126e-02,3.020905599528569616e-02,3.047132213837140322e-02,3.068213375619998837e-02,3.054989367279998397e-02,3.002081865022856663e-02,3.018114954022860577e-02,3.008605775520004078e-02,3.033832582208570786e-02,3.013597941285712720e-02,3.126316240717146033e-02,3.187587731602856134e-02,2.976348189600002553e-02,3.022423035214286124e-02,3.030929522934285372e-02,3.004415259639999641e-02,3.082772469177140484e-02,2.997247605648571678e-02,2.993500958817144411e-02,3.076966891702853993e-02,2.987870933982859217e-02,2.966871736500000314e-02,2.965953811362858142e-02,2.993007213611430239e-02,3.031232416617140463e-02,2.981909263359995912e-02,3.035829779851427143e-02,2.955673985328570452e-02,3.011813442857140879e-02,3.079316609728571102e-02,2.955804359291428970e-02,3.081056869805715026e-02
3.110895375885713160e-02,3.044810726314283247e-02,3.026504334599998056e-02,3.032970129028573353e-02,3.032966232542855939e-02,3.002413744877141868e-02,3.018106242142855333e-02,3.026481906285713105e-02,3.036867289085714780e-02,3.020303151428569560e-02,3.080252557571429989e-02,3.046174763085713125e-02,3.016050817657141281e-02,2.991268700828570576e-02,3.020791084371425919e-02,3.013814790514286746e-02,3.051256480685714256e-02,3.022388735254284697e-02,3.025877427714288720e-02,3.070033775000000423e-02,3.000670990885713485e-02,3.014681293665711498e-02,2.997424377665714249e-02,3.017523845842855906e-02,3.036812528628570623e-02,3.038974733114286134e-02,3.029979811142856014e-02,3.022365787542855009e-02,3.026844870885715341e-02,3.046104422942856257e-02,3.036799708542854692e-02,3.012717709428568147e-02
3.137679299868572497e-02,3.030625852759999406e-02,3.025859137348572286e-02,3.030828776042857747e-02,3.025876643768571350e-02,3.029978634754285430e-02,3.022979068802857799e-02,3.017440818285714935e-02,3.027205233545713844e-02,3.026784408982855640e-02,3.027846680480000136e-02,3.030359419954287495e-02,3.019458367751427438e-02,3.024334264971428876e-02,3.029043061417144300e-02,3.026139804299997696e-02,3.024207213437140468e-02,3.030849721531428745e-02,3.023566292854283286e-02,3.024632392328572769e-02,3.016828016471427912e-02,3.030657427337142204e-02,3.019225620931429571e-02,3.019126817440000166e-02,3.024310240919998380e-02,3.023201843791430837e-02,3.022845408288570013e-02,3.021490262305712507e-02,3.026405179571429321e-02,3.027981440911427236e-02,3.031160038131426593e-02,3.033218413928567489e-02
