7.000000000000000000e+00,1.800000000000000000e+01,1.490000000000000000e+02,2.800000000000000000e+02,2.850000000000000000e+02,4.410000000000000000e+02,4.890000000000000000e+02,4.980000000000000000e+02,6.000000000000000000e+02,7.430000000000000000e+02,7.490000000000000000e+02,7.590000000000000000e+02,7.960000000000000000e+02,8.650000000000000000e+02,9.080000000000000000e+02,9.320000000000000000e+02,9.440000000000000000e+02,9.470000000000000000e+02,9.980000000000000000e+02,1.091000000000000000e+03,1.167000000000000000e+03,1.196000000000000000e+03,1.333000000000000000e+03,1.364000000000000000e+03,1.382000000000000000e+03,1.498000000000000000e+03,1.592000000000000000e+03,1.626000000000000000e+03,1.754000000000000000e+03,1.797000000000000000e+03
7.000000000000000000e+00,1.800000000000000000e+01,1.490000000000000000e+02,2.800000000000000000e+02,2.850000000000000000e+02,4.410000000000000000e+02,4.890000000000000000e+02,4.980000000000000000e+02,6.000000000000000000e+02,7.430000000000000000e+02,7.490000000000000000e+02,7.590000000000000000e+02,7.960000000000000000e+02,8.650000000000000000e+02,9.080000000000000000e+02,9.320000000000000000e+02,9.440000000000000000e+02,9.470000000000000000e+02,9.980000000000000000e+02,1.091000000000000000e+03,1.167000000000000000e+03,1.196000000000000000e+03,1.333000000000000000e+03,1.364000000000000000e+03,1.382000000000000000e+03,1.498000000000000000e+03,1.592000000000000000e+03,1.626000000000000000e+03,1.754000000000000000e+03,1.797000000000000000e+03
4.100000000000000000e+01,1.150000000000000000e+02,1.250000000000000000e+02,1.720000000000000000e+02,1.980000000000000000e+02,2.300000000000000000e+02,4.560000000000000000e+02,4.870000000000000000e+02,5.080000000000000000e+02,5.800000000000000000e+02,7.740000000000000000e+02,8.200000000000000000e+02,9.450000000000000000e+02,9.900000000000000000e+02,1.056000000000000000e+03,1.085000000000000000e+03,1.095000000000000000e+03,1.241000000000000000e+03,1.253000000000000000e+03,1.256000000000000000e+03,1.423000000000000000e+03,1.425000000000000000e+03,1.429000000000000000e+03,1.507000000000000000e+03,1.629000000000000000e+03,1.674000000000000000e+03,1.683000000000000000e+03,1.745000000000000000e+03,1.811000000000000000e+03,1.853000000000000000e+03
6.200000000000000000e+01,8.600000000000000000e+01,1.620000000000000000e+02,1.940000000000000000e+02,2.570000000000000000e+02,2.880000000000000000e+02,3.040000000000000000e+02,3.170000000000000000e+02,4.420000000000000000e+02,4.450000000000000000e+02,5.190000000000000000e+02,7.560000000000000000e+02,7.920000000000000000e+02,8.660000000000000000e+02,1.101000000000000000e+03,1.177000000000000000e+03,1.181000000000000000e+03,1.269000000000000000e+03,1.319000000000000000e+03,1.411000000000000000e+03,1.445000000000000000e+03,1.509000000000000000e+03,1.625000000000000000e+03,1.680000000000000000e+03,1.713000000000000000e+03,1.764000000000000000e+03,1.820000000000000000e+03,1.897000000000000000e+03,1.930000000000000000e+03,1.962000000000000000e+03
6.200000000000000000e+01,8.600000000000000000e+01,1.620000000000000000e+02,1.940000000000000000e+02,2.570000000000000000e+02,2.880000000000000000e+02,3.040000000000000000e+02,3.170000000000000000e+02,4.420000000000000000e+02,4.450000000000000000e+02,5.190000000000000000e+02,7.560000000000000000e+02,7.920000000000000000e+02,8.660000000000000000e+02,1.101000000000000000e+03,1.177000000000000000e+03,1.181000000000000000e+03,1.269000000000000000e+03,1.319000000000000000e+03,1.411000000000000000e+03,1.445000000000000000e+03,1.509000000000000000e+03,1.625000000000000000e+03,1.680000000000000000e+03,1.713000000000000000e+03,1.764000000000000000e+03,1.786000000000000000e+03,1.899000000000000000e+03,1.926000000000000000e+03,1.930000000000000000e+03
6.200000000000000000e+01,8.600000000000000000e+01,1.620000000000000000e+02,1.940000000000000000e+02,2.570000000000000000e+02,2.880000000000000000e+02,3.040000000000000000e+02,3.170000000000000000e+02,4.420000000000000000e+02,4.450000000000000000e+02,5.190000000000000000e+02,7.560000000000000000e+02,7.920000000000000000e+02,8.660000000000000000e+02,1.101000000000000000e+03,1.177000000000000000e+03,1.181000000000000000e+03,1.269000000000000000e+03,1.319000000000000000e+03,1.322000000000000000e+03,1.411000000000000000e+03,1.431000000000000000e+03,1.445000000000000000e+03,1.481000000000000000e+03,1.656000000000000000e+03,1.764000000000000000e+03,1.820000000000000000e+03,1.897000000000000000e+03,1.912000000000000000e+03,1.930000000000000000e+03
3.600000000000000000e+01,4.200000000000000000e+01,5.700000000000000000e+01,1.790000000000000000e+02,2.670000000000000000e+02,2.960000000000000000e+02,4.010000000000000000e+02,5.420000000000000000e+02,5.810000000000000000e+02,5.820000000000000000e+02,8.540000000000000000e+02,8.990000000000000000e+02,1.046000000000000000e+03,1.086000000000000000e+03,1.142000000000000000e+03,1.190000000000000000e+03,1.228000000000000000e+03,1.314000000000000000e+03,1.327000000000000000e+03,1.335000000000000000e+03,1.341000000000000000e+03,1.416000000000000000e+03,1.426000000000000000e+03,1.486000000000000000e+03,1.536000000000000000e+03,1.589000000000000000e+03,1.691000000000000000e+03,1.714000000000000000e+03,1.806000000000000000e+03,1.869000000000000000e+03
4.900000000000000000e+01,8.700000000000000000e+01,9.000000000000000000e+01,2.380000000000000000e+02,2.670000000000000000e+02,3.360000000000000000e+02,4.280000000000000000e+02,4.290000000000000000e+02,5.100000000000000000e+02,6.620000000000000000e+02,6.900000000000000000e+02,6.930000000000000000e+02,7.910000000000000000e+02,9.090000000000000000e+02,1.073000000000000000e+03,1.170000000000000000e+03,1.238000000000000000e+03,1.300000000000000000e+03,1.319000000000000000e+03,1.392000000000000000e+03,1.438000000000000000e+03,1.521000000000000000e+03,1.568000000000000000e+03,1.626000000000000000e+03,1.724000000000000000e+03,1.768000000000000000e+03,1.781000000000000000e+03,1.826000000000000000e+03,1.925000000000000000e+03,1.939000000000000000e+03
1.800000000000000000e+01,1.160000000000000000e+02,1.210000000000000000e+02,2.040000000000000000e+02,2.370000000000000000e+02,4.230000000000000000e+02,4.580000000000000000e+02,4.830000000000000000e+02,5.020000000000000000e+02,5.100000000000000000e+02,7.650000000000000000e+02,7.890000000000000000e+02,8.290000000000000000e+02,8.850000000000000000e+02,8.970000000000000000e+02,1.004000000000000000e+03,1.026000000000000000e+03,1.107000000000000000e+03,1.147000000000000000e+03,1.219000000000000000e+03,1.381000000000000000e+03,1.385000000000000000e+03,1.441000000000000000e+03,1.448000000000000000e+03,1.462000000000000000e+03,1.486000000000000000e+03,1.844000000000000000e+03,1.888000000000000000e+03,1.904000000000000000e+03,1.910000000000000000e+03
4.100000000000000000e+01,1.720000000000000000e+02,2.090000000000000000e+02,2.290000000000000000e+02,2.450000000000000000e+02,2.850000000000000000e+02,3.880000000000000000e+02,4.250000000000000000e+02,4.620000000000000000e+02,4.730000000000000000e+02,5.330000000000000000e+02,5.780000000000000000e+02,7.610000000000000000e+02,7.670000000000000000e+02,9.050000000000000000e+02,9.270000000000000000e+02,9.710000000000000000e+02,1.039000000000000000e+03,1.049000000000000000e+03,1.214000000000000000e+03,1.224000000000000000e+03,1.353000000000000000e+03,1.485000000000000000e+03,1.496000000000000000e+03,1.582000000000000000e+03,1.785000000000000000e+03,1.788000000000000000e+03,1.840000000000000000e+03,1.906000000000000000e+03,1.959000000000000000e+03
