4.400000000000000000e+01,1.500000000000000000e+02,3.390000000000000000e+02,5.350000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,1.061000000000000000e+03,1.135000000000000000e+03,1.189000000000000000e+03,1.404000000000000000e+03,1.596000000000000000e+03,1.641000000000000000e+03,1.696000000000000000e+03,1.763000000000000000e+03,1.798000000000000000e+03
4.400000000000000000e+01,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,1.404000000000000000e+03,1.596000000000000000e+03,1.641000000000000000e+03,1.696000000000000000e+03,1.763000000000000000e+03,1.798000000000000000e+03
4.400000000000000000e+01,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.350000000000000000e+02,1.404000000000000000e+03,1.596000000000000000e+03,1.641000000000000000e+03,1.696000000000000000e+03,1.763000000000000000e+03,1.798000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
1.490000000000000000e+02,1.500000000000000000e+02,3.390000000000000000e+02,5.470000000000000000e+02,6.100000000000000000e+02,6.670000000000000000e+02,6.860000000000000000e+02,7.820000000000000000e+02,8.930000000000000000e+02,9.270000000000000000e+02,1.026000000000000000e+03,1.142000000000000000e+03,1.489000000000000000e+03,1.646000000000000000e+03,1.963000000000000000e+03
