3.019086261593750473e-02
3.019137484250003153e-02
3.019171803593747802e-02
3.019309098333331984e-02
3.019309098333331984e-02
3.019309098333331984e-02
3.019309098333331984e-02
3.019403804270835365e-02
3.019403804270835365e-02
3.019403804270835365e-02
3.019403804270835365e-02
3.019403804270835365e-02
3.019452833739583522e-02
3.019452833739583522e-02
3.019452833739583522e-02
3.019855071489585888e-02
3.019966536343750285e-02
3.020198028468750948e-02
3.020382352770834347e-02
3.020382352770834347e-02
3.020382352770834347e-02
3.020382352770834347e-02
3.020382352770834347e-02
3.020382352770834347e-02
3.020483021395834258e-02
3.021195138697918559e-02
3.021223532875000686e-02
3.021223532875000686e-02
3.021223532875000686e-02
3.021378208083332073e-02
3.021526285520831356e-02
3.021526285520831356e-02
3.021526285520831356e-02
3.021553375791667662e-02
3.022301745479167787e-02
3.228341816130211178e-02
3.228341816130211178e-02
3.228341816130211178e-02
3.354305301572921283e-02
3.354305301572921283e-02
3.354305301572921283e-02
3.354305301572921283e-02
3.354305301572921283e-02
3.354305301572921283e-02
3.354305301572921283e-02
3.369058557781251517e-02
3.667320620452081681e-02
1.252562452743343768e-01
3.083990332775580767e-01
3.083990332775580767e-01
3.354305301572921283e-02
3.020115661979168656e-02
3.228341816130211178e-02
3.019403804270835365e-02
3.536468394427081524e-02
3.019403804270835365e-02
3.014335116375001233e-02
3.019403804270835365e-02
3.022301745479167787e-02
3.354305301572921283e-02
3.228341816130211178e-02
3.383582351510414782e-02
3.729359891072919070e-02
3.019309098333331984e-02
3.354305301572921283e-02
