3.600000000000000000e+01,7.000000000000000000e+01,8.600000000000000000e+01,9.600000000000000000e+01,1.190000000000000000e+02,1.240000000000000000e+02,1.370000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.160000000000000000e+02,4.450000000000000000e+02,4.760000000000000000e+02,5.250000000000000000e+02,6.010000000000000000e+02,6.180000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,8.890000000000000000e+02,8.940000000000000000e+02,9.240000000000000000e+02,9.360000000000000000e+02,9.390000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.073000000000000000e+03,1.076000000000000000e+03,1.115000000000000000e+03,1.178000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.310000000000000000e+03,1.326000000000000000e+03,1.399000000000000000e+03,1.428000000000000000e+03,1.510000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.752000000000000000e+03,1.762000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.933000000000000000e+03,1.945000000000000000e+03,1.957000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,8.600000000000000000e+01,1.190000000000000000e+02,1.240000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,7.910000000000000000e+02,8.110000000000000000e+02,8.380000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,8.660000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.049000000000000000e+03,1.076000000000000000e+03,1.115000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.264000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.325000000000000000e+03,1.326000000000000000e+03,1.395000000000000000e+03,1.510000000000000000e+03,1.518000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.811000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,8.600000000000000000e+01,9.600000000000000000e+01,1.190000000000000000e+02,1.240000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.204000000000000000e+03,1.225000000000000000e+03,1.257000000000000000e+03,1.271000000000000000e+03,1.304000000000000000e+03,1.344000000000000000e+03,1.395000000000000000e+03,1.510000000000000000e+03,1.518000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.811000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,8.600000000000000000e+01,1.370000000000000000e+02,1.520000000000000000e+02,1.530000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,3.920000000000000000e+02,4.450000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,6.680000000000000000e+02,7.020000000000000000e+02,7.240000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.042000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.263000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.304000000000000000e+03,1.326000000000000000e+03,1.344000000000000000e+03,1.395000000000000000e+03,1.510000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.811000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
1.800000000000000000e+01,8.400000000000000000e+01,1.240000000000000000e+02,1.370000000000000000e+02,1.370000000000000000e+02,1.520000000000000000e+02,1.960000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.700000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,7.240000000000000000e+02,7.550000000000000000e+02,8.380000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,1.024000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.217000000000000000e+03,1.263000000000000000e+03,1.271000000000000000e+03,1.271000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.344000000000000000e+03,1.395000000000000000e+03,1.510000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.811000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,1.240000000000000000e+02,1.240000000000000000e+02,1.370000000000000000e+02,1.370000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,4.450000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,7.780000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.204000000000000000e+03,1.225000000000000000e+03,1.257000000000000000e+03,1.271000000000000000e+03,1.304000000000000000e+03,1.344000000000000000e+03,1.395000000000000000e+03,1.510000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.811000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,1.240000000000000000e+02,1.240000000000000000e+02,1.370000000000000000e+02,1.370000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,4.450000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,7.780000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.225000000000000000e+03,1.257000000000000000e+03,1.271000000000000000e+03,1.304000000000000000e+03,1.344000000000000000e+03,1.367000000000000000e+03,1.395000000000000000e+03,1.510000000000000000e+03,1.526000000000000000e+03,1.602000000000000000e+03,1.673000000000000000e+03,1.698000000000000000e+03,1.706000000000000000e+03,1.811000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,8.600000000000000000e+01,9.600000000000000000e+01,1.190000000000000000e+02,1.240000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.042000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.263000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.326000000000000000e+03,1.399000000000000000e+03,1.428000000000000000e+03,1.450000000000000000e+03,1.497000000000000000e+03,1.522000000000000000e+03,1.548000000000000000e+03,1.586000000000000000e+03,1.604000000000000000e+03,1.712000000000000000e+03,1.752000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,1.520000000000000000e+02,1.530000000000000000e+02,1.960000000000000000e+02,1.960000000000000000e+02,2.710000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.450000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,8.660000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,9.890000000000000000e+02,1.008000000000000000e+03,1.076000000000000000e+03,1.115000000000000000e+03,1.152000000000000000e+03,1.178000000000000000e+03,1.204000000000000000e+03,1.257000000000000000e+03,1.271000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.312000000000000000e+03,1.324000000000000000e+03,1.385000000000000000e+03,1.393000000000000000e+03,1.561000000000000000e+03,1.586000000000000000e+03,1.604000000000000000e+03,1.701000000000000000e+03,1.705000000000000000e+03,1.706000000000000000e+03,1.762000000000000000e+03,1.899000000000000000e+03,1.933000000000000000e+03,1.945000000000000000e+03,1.957000000000000000e+03
3.600000000000000000e+01,7.000000000000000000e+01,8.600000000000000000e+01,9.600000000000000000e+01,1.190000000000000000e+02,1.240000000000000000e+02,1.960000000000000000e+02,3.280000000000000000e+02,3.320000000000000000e+02,4.790000000000000000e+02,4.980000000000000000e+02,5.270000000000000000e+02,5.820000000000000000e+02,5.980000000000000000e+02,6.010000000000000000e+02,7.020000000000000000e+02,7.070000000000000000e+02,7.240000000000000000e+02,8.380000000000000000e+02,8.660000000000000000e+02,9.220000000000000000e+02,9.240000000000000000e+02,9.490000000000000000e+02,9.710000000000000000e+02,9.890000000000000000e+02,1.024000000000000000e+03,1.073000000000000000e+03,1.076000000000000000e+03,1.174000000000000000e+03,1.178000000000000000e+03,1.263000000000000000e+03,1.280000000000000000e+03,1.304000000000000000e+03,1.310000000000000000e+03,1.326000000000000000e+03,1.399000000000000000e+03,1.428000000000000000e+03,1.450000000000000000e+03,1.497000000000000000e+03,1.522000000000000000e+03,1.548000000000000000e+03,1.586000000000000000e+03,1.604000000000000000e+03,1.706000000000000000e+03,1.752000000000000000e+03,1.877000000000000000e+03,1.899000000000000000e+03,1.923000000000000000e+03,1.925000000000000000e+03,1.929000000000000000e+03
