1.130000000000000000e+02,6.320000000000000000e+02,8.270000000000000000e+02,1.685000000000000000e+03,1.983000000000000000e+03
4.310000000000000000e+02,6.320000000000000000e+02,7.030000000000000000e+02,9.870000000000000000e+02,1.582000000000000000e+03
2.860000000000000000e+02,6.590000000000000000e+02,1.591000000000000000e+03,1.881000000000000000e+03,1.983000000000000000e+03
1.006000000000000000e+03,1.008000000000000000e+03,1.137000000000000000e+03,1.249000000000000000e+03,1.712000000000000000e+03
1.470000000000000000e+02,6.320000000000000000e+02,7.120000000000000000e+02,1.054000000000000000e+03,1.139000000000000000e+03
2.150000000000000000e+02,4.390000000000000000e+02,1.240000000000000000e+03,1.513000000000000000e+03,1.782000000000000000e+03
9.160000000000000000e+02,9.550000000000000000e+02,1.107000000000000000e+03,1.172000000000000000e+03,1.582000000000000000e+03
2.860000000000000000e+02,8.310000000000000000e+02,9.130000000000000000e+02,1.240000000000000000e+03,1.991000000000000000e+03
1.280000000000000000e+02,8.270000000000000000e+02,9.230000000000000000e+02,1.782000000000000000e+03,1.855000000000000000e+03
1.300000000000000000e+01,1.640000000000000000e+02,1.740000000000000000e+02,5.580000000000000000e+02,1.054000000000000000e+03
5.580000000000000000e+02,9.700000000000000000e+02,1.005000000000000000e+03,1.301000000000000000e+03,1.750000000000000000e+03
6.810000000000000000e+02,7.030000000000000000e+02,1.137000000000000000e+03,1.250000000000000000e+03,1.845000000000000000e+03
8.000000000000000000e+02,8.640000000000000000e+02,1.117000000000000000e+03,1.301000000000000000e+03,1.482000000000000000e+03
1.740000000000000000e+02,9.130000000000000000e+02,1.188000000000000000e+03,1.537000000000000000e+03,1.806000000000000000e+03
5.820000000000000000e+02,8.440000000000000000e+02,1.301000000000000000e+03,1.613000000000000000e+03,1.722000000000000000e+03
5.400000000000000000e+01,2.360000000000000000e+02,4.700000000000000000e+02,9.870000000000000000e+02,1.925000000000000000e+03
3.350000000000000000e+02,9.790000000000000000e+02,1.008000000000000000e+03,1.137000000000000000e+03,1.855000000000000000e+03
5.900000000000000000e+01,3.970000000000000000e+02,1.176000000000000000e+03,1.656000000000000000e+03,1.701000000000000000e+03
1.350000000000000000e+02,9.300000000000000000e+02,1.506000000000000000e+03,1.890000000000000000e+03,1.991000000000000000e+03
5.400000000000000000e+01,1.130000000000000000e+02,5.010000000000000000e+02,5.580000000000000000e+02,1.513000000000000000e+03
1.130000000000000000e+02,8.610000000000000000e+02,9.700000000000000000e+02,1.107000000000000000e+03,1.173000000000000000e+03
3.080000000000000000e+02,3.970000000000000000e+02,9.050000000000000000e+02,9.230000000000000000e+02,1.454000000000000000e+03
1.130000000000000000e+02,6.810000000000000000e+02,1.137000000000000000e+03,1.482000000000000000e+03,2.000000000000000000e+03
8.500000000000000000e+01,6.590000000000000000e+02,1.003000000000000000e+03,1.705000000000000000e+03,1.828000000000000000e+03
5.900000000000000000e+01,1.640000000000000000e+02,2.150000000000000000e+02,1.722000000000000000e+03,1.806000000000000000e+03
4.890000000000000000e+02,5.250000000000000000e+02,1.163000000000000000e+03,1.270000000000000000e+03,1.613000000000000000e+03
6.320000000000000000e+02,1.137000000000000000e+03,1.513000000000000000e+03,1.667000000000000000e+03,1.745000000000000000e+03
4.490000000000000000e+02,6.590000000000000000e+02,9.670000000000000000e+02,1.640000000000000000e+03,1.656000000000000000e+03
3.350000000000000000e+02,3.350000000000000000e+02,5.250000000000000000e+02,1.308000000000000000e+03,1.841000000000000000e+03
4.490000000000000000e+02,4.490000000000000000e+02,6.290000000000000000e+02,1.637000000000000000e+03,1.885000000000000000e+03
3.080000000000000000e+02,3.970000000000000000e+02,9.050000000000000000e+02,9.230000000000000000e+02,1.454000000000000000e+03
4.490000000000000000e+02,6.590000000000000000e+02,9.670000000000000000e+02,1.640000000000000000e+03,1.656000000000000000e+03
5.900000000000000000e+01,3.970000000000000000e+02,1.176000000000000000e+03,1.656000000000000000e+03,1.701000000000000000e+03
5.820000000000000000e+02,8.440000000000000000e+02,1.301000000000000000e+03,1.613000000000000000e+03,1.722000000000000000e+03
1.130000000000000000e+02,6.320000000000000000e+02,8.270000000000000000e+02,1.685000000000000000e+03,1.983000000000000000e+03
6.320000000000000000e+02,1.137000000000000000e+03,1.513000000000000000e+03,1.667000000000000000e+03,1.745000000000000000e+03
1.006000000000000000e+03,1.008000000000000000e+03,1.137000000000000000e+03,1.249000000000000000e+03,1.712000000000000000e+03
2.860000000000000000e+02,6.590000000000000000e+02,1.591000000000000000e+03,1.881000000000000000e+03,1.983000000000000000e+03
5.400000000000000000e+01,2.360000000000000000e+02,4.700000000000000000e+02,9.870000000000000000e+02,1.139000000000000000e+03
