2.643531408684001230e-02,2.369494864284401453e-02,2.830225591339457711e-02,2.448733986788284925e-02,2.637058009570572223e-02,2.632739293297852237e-02,2.539326029132258494e-02,2.725521659128198049e-02,2.497579916260999483e-02,2.572778395052113462e-02,2.693333039728428024e-02,2.668017368734573389e-02,2.411860172881143821e-02,2.396563645574487089e-02,2.662635926302571454e-02,2.847975369217857836e-02,2.935348975098287655e-02,2.464461564724573436e-02,2.768073714509998451e-02,1.390185498621800131e-01,2.710849583778685359e-02,2.787556344081143500e-02,2.534957120142286580e-02,2.670609685214743109e-02,2.713620688399058511e-02,2.885058914671429289e-02,2.813471001149998874e-02,2.523643792225285440e-02,2.771332014386570369e-02,2.706284881177431142e-02,2.861790263440571261e-02,3.242668536330571560e-02
3.118779970285716352e-02,3.032071823599999730e-02,3.028580514142856575e-02,3.038018492457145170e-02,3.027103566828574094e-02,3.032824147342854174e-02,3.017639483228570785e-02,3.032697730485713061e-02,3.035991779571427934e-02,3.021947823942857519e-02,3.006626900200001090e-02,3.014608030342858305e-02,3.029790338914284745e-02,3.012223507685716020e-02,3.023492418199997395e-02,3.026759246457147098e-02,3.013363350571430371e-02,3.029268319114285582e-02,3.034457556628572528e-02,3.029378690914284744e-02,3.024406520628572861e-02,3.034682815657147037e-02,3.026748550742859242e-02,3.045921306857140784e-02,3.025319259571425737e-02,3.022033523457143614e-02,3.039279444228572616e-02,3.019832231428574293e-02,3.020259470600001814e-02,3.019418258114286296e-02,3.013646860771430208e-02,3.033735848142856198e-02
3.131344989285713559e-02,3.028391424485714703e-02,3.027824629600001788e-02,3.022373855771430529e-02,3.028429981742856297e-02,3.022371754714282821e-02,3.028928474228569090e-02,3.029174337542857656e-02,3.023054776799998650e-02,3.021834015000000179e-02,3.028785859428569788e-02,3.020570198514287152e-02,3.022342450428570915e-02,3.023913841200000924e-02,3.024678117971428201e-02,3.027458063085713622e-02,3.027175069199999902e-02,3.029963141314285721e-02,3.026536836628569357e-02,3.028436660999999502e-02,3.031422076514288591e-02,3.025680852628568479e-02,3.026851332857140656e-02,3.024903778000002236e-02,3.024896602857143207e-02,3.028290174714284855e-02,3.024075268457140919e-02,3.024600539885715159e-02,3.021733130428572167e-02,3.028501508285716751e-02,3.024680873200001271e-02,3.024846830685715138e-02
3.126274809428570417e-02,3.051308672571426822e-02,3.011469273619999179e-02,3.017755860714288127e-02,3.032759158805715949e-02,2.997763250731429185e-02,3.021298197920001607e-02,3.026440603631426474e-02,3.015942336805715884e-02,3.032385095514284964e-02,3.041387908325715247e-02,3.025116522348570217e-02,3.007343103082859084e-02,3.035645539942857449e-02,3.021953521948573390e-02,3.039995081199997617e-02,3.009346801365712226e-02,3.027042990651429219e-02,3.037789743208570842e-02,3.029956689657142474e-02,3.006031424997139892e-02,3.001077702074283690e-02,3.064108848834286303e-02,3.042910638968572556e-02,3.054920606171427147e-02,3.017592221142855607e-02,3.026624963137144672e-02,2.996002802611427013e-02,3.012981145628568225e-02,3.079202136942857382e-02,2.978423130274285638e-02,3.026320411182859688e-02
3.081127614657142022e-02,3.017034639745715119e-02,2.992574086897141494e-02,2.995199931954286091e-02,2.951954872419999473e-02,3.031466968457141933e-02,3.037039023325711559e-02,3.111496802611429802e-02,3.112171474914285363e-02,3.010271876425716156e-02,3.041402968940000104e-02,3.070393366488573944e-02,3.007150614880000836e-02,3.051206421239998842e-02,3.039746704051429771e-02,2.968249503940003156e-02,2.993173453814285817e-02,2.988515885334282196e-02,3.090307622834284618e-02,2.982352679045715410e-02,3.069649409488568736e-02,2.952591071662857836e-02,2.950160244297143214e-02,2.995848758411429058e-02,3.036790330137142252e-02,2.933881480345713194e-02,3.051363299065713852e-02,3.152222926200003161e-02,3.005183089671429469e-02,3.100244687045715722e-02,3.109747493945714050e-02,3.094507722151428400e-02
3.133417596485715134e-02,3.017314611514285497e-02,3.029150095914285440e-02,3.029389568857141640e-02,3.023598635571429077e-02,3.029749712999999650e-02,3.028127394114282778e-02,3.024045902857142379e-02,3.025265762028573127e-02,3.020622221999999524e-02,3.028962632114285541e-02,3.020836239085715122e-02,3.026474442285712052e-02,3.027749740857140631e-02,3.028373963628571905e-02,3.022299066314285826e-02,3.025023453057142098e-02,3.028366791514286102e-02,3.026319735428570704e-02,3.025637261314287688e-02,3.027328445399998444e-02,3.031597892885715129e-02,3.028110762028571670e-02,3.020221170628570664e-02,3.022628642514283565e-02,3.027990667657142962e-02,3.033019439742857398e-02,3.032533005342857857e-02,3.018346786171427834e-02,3.025582210428571020e-02,3.019746421028571964e-02,3.029229195028572061e-02
3.152558585645717781e-02,3.018135524931427754e-02,3.042490340514286684e-02,3.037049727991425821e-02,3.021923845500000191e-02,3.045392951899998646e-02,3.013025133197141242e-02,3.000082542665713156e-02,3.004738748871426876e-02,3.037118997028572659e-02,2.998033386725713206e-02,2.984229585428568171e-02,3.010099756691433232e-02,2.998383669377143249e-02,3.027043055497142393e-02,3.037873030508572020e-02,3.031614785259999223e-02,3.027306384931426411e-02,3.042747587619999694e-02,3.037053463871428743e-02,3.003547667642858521e-02,3.023246120328571332e-02,2.991378656491427979e-02,3.021790584502855731e-02,3.034133333637141494e-02,3.006475420668568502e-02,3.030759313708570810e-02,3.016718481797142290e-02,3.038144116157144234e-02,3.027094302797139411e-02,3.064847341182857718e-02,3.039213598794286361e-02
3.138168955142853905e-02,3.028011623420002324e-02,3.037934858785711761e-02,3.048712461245712060e-02,3.059690547317142628e-02,3.007773799331428868e-02,3.009155130034284545e-02,3.027800582248570127e-02,3.023816906502858198e-02,3.019783312057146285e-02,3.083911893831428608e-02,3.061832938782856062e-02,3.019807640840000904e-02,3.028451020122858994e-02,3.014874091548569793e-02,3.013112530317144794e-02,3.043527839037145008e-02,3.014539427754285919e-02,3.001870132428570426e-02,3.059113315868574115e-02,3.011746382980001052e-02,3.011402693468573366e-02,2.993989900434285145e-02,3.008048417631428023e-02,3.027955379937145863e-02,2.999463998382856031e-02,3.051192714034287393e-02,2.994466949957139135e-02,3.036671569237144389e-02,3.058341089682856812e-02,2.983183476588570707e-02,3.063977518514286735e-02
3.114951134457142820e-02,3.037361996742858616e-02,3.028396178457143720e-02,3.030244318228573694e-02,3.029648037142855174e-02,3.011828026197142447e-02,3.013859235485715632e-02,3.026215803028571572e-02,3.036622988028573125e-02,3.019657211942858646e-02,3.061521338571426831e-02,3.041740729485712530e-02,3.019543171485713356e-02,3.001794107685715543e-02,3.016953767754284796e-02,3.024953218171431285e-02,3.037750686085714802e-02,3.017412775765715080e-02,3.018105562171425824e-02,3.057483492142856057e-02,3.010721588057143142e-02,3.023500686802856399e-02,3.011525834471431157e-02,3.025100815748571828e-02,3.029016862628565107e-02,3.032066330399997914e-02,3.030102625657142904e-02,3.020288777199998942e-02,3.033196232885712607e-02,3.042744603942858575e-02,3.028804780514285366e-02,3.009511176857143991e-02
3.137407519228568864e-02,3.028666851971427779e-02,3.026367870885715919e-02,3.032904045857142544e-02,3.027476762197144761e-02,3.030542345234285909e-02,3.022792207977141946e-02,3.019298652117141310e-02,3.026756864600002248e-02,3.027910997617143732e-02,3.022414382685716799e-02,3.029606804334288028e-02,3.022260959288572066e-02,3.022933643228574788e-02,3.029149339737145785e-02,3.023885457048567857e-02,3.025104730582858781e-02,3.027854797525714181e-02,3.026624267017138936e-02,3.023734299791427244e-02,3.019966335691430179e-02,3.030827593999999015e-02,3.023056899534285608e-02,3.024260200182858280e-02,3.023316377048573117e-02,3.022102105111429057e-02,3.021342302725716147e-02,3.023132737708570869e-02,3.027777792571429566e-02,3.026459737285713478e-02,3.028258956199997992e-02,3.028114310094287553e-02
